day,slot_time,slot_name,slot_presentation_count,slot_cross_platform_count,presentation_id,presentation_number,posterboard_number,title,session_title,start,affiliation,products,source_keywords,presentation_url
Apr 21,2:00 PM,Afternoon,89,12,10515,6115,6,Deciphering tumor microenvironment dynamics in tumorigenesis and lymph node metastasis of esophageal squamous cell carcinoma using single-cell and spatial transcriptomics,Metastasis and Organ-Specific Microenvironmental Evolution,4/21/2026 2:00:00 PM,"Department of Thoracic and Cardiovascular Surgery, Yonsei University College of Medicine, Seoul, Korea, Republic of | Department of Pathology, Yonsei University College of Medicine, Seoul, Korea, Republic of | Division of Medical Oncology, Department of Internal Medicine, Yonsei Cancer Center, Yonsei University College of Medicine, Seoul, Korea, Republic of",CosMx,CosMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/10515
Apr 21,2:00 PM,Afternoon,89,12,10516,6116,7,Spatial multi-omics dissection of colorectal cancer micrometastasis,Metastasis and Organ-Specific Microenvironmental Evolution,4/21/2026 2:00:00 PM,"The University of Texas MD Anderson Cancer Center, Houston, TX",Visium,Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/10516
Apr 21,2:00 PM,Afternoon,89,12,8437,6122,13,Organ-specific immune and metabolic programs shape spatial microenvironments in MSS colorectal cancer metastases,Metastasis and Organ-Specific Microenvironmental Evolution,4/21/2026 2:00:00 PM,"Department of Medical Oncology and Therapeutics Research, City of Hope National Medical Center, Duarte, CA | Department of Immuno-Oncology, Beckman Research Institute of the City of Hope, Duarte, CA | City of Hope National Medical Center, Department of Medical Oncology and Therapeutics Re, CA | City of Hope National Medical Center, Duarte, CA",GeoMx,GeoMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/8437
Apr 21,2:00 PM,Afternoon,89,12,8076,6198,12,Single cell spatial multi-omic characterization of the tumor microenvironment in transformed follicular lymphoma,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"BC Cancer Agency, Vancouver, BC, Canada | University of British Columbia, Vancouver, BC, Canada",CosMx,CosMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/8076
Apr 21,2:00 PM,Afternoon,89,12,8081,6202,16,Integrated multiomic atlas of pancreatic solid pseudopapillary neoplasms suggests acinar cells as a potential cell-of-origin,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"Stanford University, Stanford, CA",G4X,G4X,https://www.abstractsonline.com/pp8/#!/21436/presentation/8081
Apr 21,2:00 PM,Afternoon,89,12,8170,6206,20,Spatially resolved cell-cell architecture in WHO grade 4 IDH-wildtype glioblastoma revealed by CosMx 6K discovery panel,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"Department of Clinical Oncology, School of Clinical Medicine, The University of Hong Kong, Hong Kong, Hong Kong | Centre for Oncology and Immunology, Hong Kong Science Park, Hong Kong, Hong Kong | School of Biomedical Sciences, LKS Faculty of Medicine, The University of Hong Kong, Hong Kong, Hong Kong | Department of Pathology, School of Clinical Medicine,, The University of Hong Kong, Hong Kong, Hong Kong | Department of Surgery, School of Clinical Medicine, The University of Hong Kong, Hong Kong, Hong Kong",CosMx,CosMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/8170
Apr 21,2:00 PM,Afternoon,89,12,1020,6316,2,Accumulation of p21+ cells and enrichment of growth arrest signature in persistent high-grade premalignant lesions,"Genomics, Proteomics, Biomarkers, and Risk Stratification",4/21/2026 2:00:00 PM,"Pulmonary, Allergy and Critical Care Medicine, University of Colorado, Aurora, CO | Genetic and Genome Sciences, Case Western University, Cleveland, OH | Department of Immunology and Microbiology, University of Colorado, Aurora, CO | Department of Pathology, University of Colorado, Aurora, CO | Rocky Mountain Regional Veteran Affairs Medical Center, Aurora, CO",Visium,Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/1020
Apr 21,2:00 PM,Afternoon,89,12,6497,6412,12,Development of a high-throughput assay platform for the screening of selective integrin inhibitors in cancer,Screening and Technology Advances for Probe and Drug Discovery,4/21/2026 2:00:00 PM,"WuXi AppTec, Shanghai, China",Incucyte,Incucyte,https://www.abstractsonline.com/pp8/#!/21436/presentation/6497
Apr 21,2:00 PM,Afternoon,89,12,5888,6449,16,Adenosine blockade combined with FOLFIRINOX chemotherapy enhances T follicular helper cell function in pancreatic adenocarcinoma draining lymph nodes from mice and humans,Biostatistics in Clinical Trials / Surgical Oncology,4/21/2026 2:00:00 PM,"UCLA Health, Los Angeles, CA | UCLA Dept of Surgery, Los Angeles, CA | UCLA David Geffen School of Medicine, Los Angeles, CA | UCLA Medical Center Santa Monica, Santa Monica, CA | Assistant Professor, Dept. of General Surg., UCLA David Geffen School of Medicine, Los Angeles, CA",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/5888
Apr 21,2:00 PM,Afternoon,89,12,9473,6564,30,Spatially resolved immunologic hallmarks of response to neoadjuvant immune checkpoint blockade in metastatic melanoma,Immune Checkpoint Blockade,4/21/2026 2:00:00 PM,"The Jackson Laboratory, Farmington, CT | Moffitt Cancer Center, Tampa, FL | University of South Florida, Tampa, FL | Vizgen, Cambridge, MA | Research Scientist, Moffitt Cancer Center, Tampa, FL",MerFISH,MerFISH,https://www.abstractsonline.com/pp8/#!/21436/presentation/9473
Apr 21,2:00 PM,Afternoon,89,12,9557,6569,2,Single-cell transcriptomics reveal functional interaction between CD4+ T cells and B cells driving the activated peripheral immune phenotype in healthy women living with germline pathogenic BRCA1 variants,"Inflammation, Immunity, and Cancer",4/21/2026 2:00:00 PM,"National Institute of Oncology Hungary, Budapest, Hungary | Hungarian Center of Excellence for Molecular Medicine, Szeged, Hungary",Chromium,Chromium,https://www.abstractsonline.com/pp8/#!/21436/presentation/9557
Apr 21,2:00 PM,Afternoon,89,12,10064,6668,10,Spatial and transcriptomic remodeling of the tumor microenvironment following neoadjuvant atezolizumab in urothelial carcinoma: Insights from the ABACUS Study,Spatial Proteomics and Transcriptomics 3,4/21/2026 2:00:00 PM,"Pfizer, Inc., San Diego, CA | Aignostics, Berlin, Germany | Experimental Cancer Medicine Centre, Barts Cancer Institute, London, United Kingdom",Visium,Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/10064
Apr 21,2:00 PM,Afternoon,89,12,10069,6673,15,"MERFISH 2.0 enables high-sensitivity, customizable spatial transcriptomics for resolving immune and tumor programs in human cancers",Spatial Proteomics and Transcriptomics 3,4/21/2026 2:00:00 PM,"Vizgen, Cambridge, MA",MerFISH,MerFISH,https://www.abstractsonline.com/pp8/#!/21436/presentation/10069
Apr 21,2:00 PM,Afternoon,89,12,10070,6674,16,Metabolic reprogramming in advanced renal tumors contributes to a dysfunctional immune response and immune exhaustion within the tumor microenvironment,Spatial Proteomics and Transcriptomics 3,4/21/2026 2:00:00 PM,"NeoGenomics, Fort Myers, FL",nCounter,nCounter,https://www.abstractsonline.com/pp8/#!/21436/presentation/10070
Apr 21,2:00 PM,Afternoon,89,12,10074,6679,21,Decoding immune and tumor niches through high-plex spatial multi-omics in human cancer tissues,Spatial Proteomics and Transcriptomics 3,4/21/2026 2:00:00 PM,"Vizgen, Cambridge, MA",MerFISH,MerFISH,https://www.abstractsonline.com/pp8/#!/21436/presentation/10074
Apr 21,2:00 PM,Afternoon,89,12,10079,6684,26,Spatial multi-omics profiling of clear cell renal cell carcinoma (ccRCC) pre-and post-immunotherapy identifies new druggable targets,Spatial Proteomics and Transcriptomics 3,4/21/2026 2:00:00 PM,"Department of Internal Medicine (Division of Hematology-Oncology), Harold C. Simmons Comprehensive Cancer Center, UT Southwestern Medical Center, Dallas, TX | Eugene McDermott Center for Human Growth and Development, UT Southwestern Medical Center, Dallas, TX | Department of Pathology, UT Southwestern Medical Center, Dallas, TX | Lyda Hill Department of Bioinformatics, UT Southwestern Medical Center, Dallas, TX | Lyda Hill Department of Bioinformatics; O'Donnell School of Public Health, Eugene McDermott Center for Human Growth and Development, UT Southwestern Medical Center, Dallas, TX | Department of Radiation Oncology, Harold C. Simmons Comprehensive Cancer Center, University of Texas Southwestern Medical Center, Dallas, TX",GeoMx,GeoMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/10079
Apr 21,2:00 PM,Afternoon,89,12,10060,6685,27,"Integrated high-throughput multimodal spatial profiling of RNA, protein, and morphology in FFPE sections with the G4X™ Spatial Sequencer",Spatial Proteomics and Transcriptomics 3,4/21/2026 2:00:00 PM,"Singular Genomics, San Diego, CA | Singular Genomics, LA JOLLA, CA",G4X,G4X,https://www.abstractsonline.com/pp8/#!/21436/presentation/10060
Apr 21,2:00 PM,Afternoon,89,12,10080,6686,28,Direct-Seq™ enables spatially resolved in situ sequencing of IgH and TCRβ transcripts in FFPE tissue at subcellular resolution,Spatial Proteomics and Transcriptomics 3,4/21/2026 2:00:00 PM,"Singular Genomics, San Diego, CA | Singular Genomics, LA JOLLA, CA",G4X,G4X,https://www.abstractsonline.com/pp8/#!/21436/presentation/10080
Apr 21,2:00 PM,Afternoon,89,12,5323,5550,22,T cell transcriptome is altered by Talquetamab in presence of GPRC5D on MM cells,Bi- and Tri-Specific Antibody Therapies,4/21/2026 2:00:00 PM,"University Hospital Wuerzburg, Wuerzburg, Germany | Helmholtz Institute for RNA-based Infection Research, Wuerzburg, Germany | Masaryk University, Brno, Czech Republic",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/5323
Apr 21,2:00 PM,Afternoon,89,12,4549,5554,26,Anti-human CTLA-4×TIGIT bispecific antibody: A novel immunotherapy specifically targeting tumor-infiltrating FOXP3+ regulatory T cells,Bi- and Tri-Specific Antibody Therapies,4/21/2026 2:00:00 PM,"Department of Molecular Medicine and Biopharmaceutical Sciences, Seoul National University, Seoul, Korea, Republic of | ABION INC., Seoul, Korea, Republic of | Logone Bio-Convergence Research Foundation, Seoul, Korea, Republic of | SNU Future Innovation Institute, Seoul National University, Seoul, Korea, Republic of | Department of Pathology and Translational Genomics, Samsung Medical Center, Sungkyunkwan University School of Medicine, Seoul, Korea, Republic of | BitD Inc., Siheung, Korea, Republic of",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/4549
Apr 21,2:00 PM,Afternoon,89,12,5230,5620,12,Development of T cell receptor (TCR) based cellular therapy for fibrolamellar HCC uncovers role of TCR in CD4 T cell differentiation,TCR and Autologous T Cell Therapies,4/21/2026 2:00:00 PM,"Johns Hopkins University School of Medicine, Baltimore, MD | Department of Host-Microbe Interactions, St. Jude Children’s Research Hospital, Memphis, TN | Johns Hopkins University, Baltimore, MD | JOHNS HOPKINS UNIVERSITY, Baltimore, MD | Oncology, Johns Hopkins Hospital, Baltimore, MD | National Cancer Institute, Bethesda, MD | UNIL University of Lausanne, Lausanne, Switzerland | Harari (Individual), Lausanne, Switzerland | Fred Hutchinson Cancer Center, Seattle, WA | Sidney Kimmel Comprehensive Cancer Center, Baltimore, MD",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/5230
Apr 21,2:00 PM,Afternoon,89,12,4708,5733,22,Decoding ELAVL4 isoaspartylation in SCLC using engineered PCMT1: A strategy for uncovering immune triggers,Molecular Targets 2,4/21/2026 2:00:00 PM,"USC Norris Comprehensive Cancer Center, Los Angeles, CA | Department of Clinical Pharmacy, USC Mann School of Pharmacy, Los Angeles, CA",,Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/4708
Apr 21,2:00 PM,Afternoon,89,12,5740,5843,12,Beyond viability: Post treatment single cell and spatial transcriptomic profiling in mixtures of PRISM barcoded cancer cell lines,"Tumor Microenvironment, Multispecifics, and Immunomodulation",4/21/2026 2:00:00 PM,"Broad Institute of MIT and Harvard, Cambridge, MA | 10x Genomics, Pleasanton, CA | Element Biosciences, San Diego, CA",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/5740
Apr 21,2:00 PM,Afternoon,89,12,7842,5921,9,Cell type-specific mapping of endometrial cancer risk genes using single-nucleus multi-omics,Genetic and Transcriptomic Dissection of Cancer Evolution,4/21/2026 2:00:00 PM,"QIMR Berghofer Medical Research Institute, Brisbane, Australia",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/7842
Apr 21,2:00 PM,Afternoon,89,12,7857,5930,18,Spatial transcriptomics of colonic neoplasia presenting mucinous adenocarcinoma with genetically-engineered mouse model,Genetic and Transcriptomic Dissection of Cancer Evolution,4/21/2026 2:00:00 PM,"Surgery, NHO Kure medical center, Kure, Japan | Clinical and Molecular Genetics, Hiroshima University Hospital, Hiroshima, Japan | Department of Gastroenterological Surgery, Hiroshima Prefectural Hospital, Hiroshima, Japan | Gastroenterological and Transplant Surgery, Hiroshima University,, Hiroshima, Japan",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/7857
Apr 21,2:00 PM,Afternoon,89,12,7865,5938,26,High-resolution multi-omic dissection of bone marrow in TP53-mutant acute myeloid leukemia,Genetic and Transcriptomic Dissection of Cancer Evolution,4/21/2026 2:00:00 PM,"Informatics and Predictive Sciences, Bristol Myers Squibb, Cambridge, MA | Weatherall Institute for Molecular Medicine, Headington | Informatics and Predictive Sciences, Bristol Myers Squibb, San Diego, CA | Translational Development, Bristol Myers Squibb, Brisbane, CA | Informatics and Predictive Sciences, Bristol Myers Squibb, Summit, NJ | Informatics and Predictive Sciences, Bristol Myers Squibb, Seattle, WA | University of Oxford, Oxford, United Kingdom | Translational Development, Bristol Myers Squibb, Summit, NJ | Informatics and Predictive Sciences, Bristol Myers Squibb, Sevilla, Spain | Translational Development, Bristol Myers Squibb, Cambridge, MA | University of Oxford, Department of Biochemistry, Oxford, United Kingdom",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/7865
Apr 21,2:00 PM,Afternoon,89,12,3800,5946,1,Proteomics at the guanylin gene locus reveals Wnt/β-catenin regulatory factors underlying GUCY2C hormone silencing in colorectal cancer,Mechanisms and Dynamics of Gene Expression,4/21/2026 2:00:00 PM,"Pharmacology, Physiology, and Cancer Biology, Thomas Jefferson University, Philadelphia, PA | Department of Medicine, Johns Hopkins University, Baltimore, MD",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/3800
Apr 21,2:00 PM,Afternoon,89,12,10842,6216,30,Novel whole transcriptome spatial transcriptomics technology reveals CAF/TAM-mediated basement membrane remodeling at the invasive front,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"10x Genomics, Inc., Pleasanton, CA",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/10842
Apr 21,2:00 PM,Afternoon,89,12,9499,6455,3,Cytotoxic T-cell signatures underlie therapeutic response to 177Lu-DOTATATE plus pembrolizumab in well-differentiated gastroenteric neuroendocrine tumors,Clinical Correlates of Immunotherapy,4/21/2026 2:00:00 PM,"Translational Science and Therapeutics Division, Fred Hutchinson Cancer Center, Seattle, WA | University of California San Francisco, San Francisco, CA",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/9499
Apr 21,2:00 PM,Afternoon,89,12,9507,6463,11,Longitudinal single-cell atlas of GD2-CAR T cell therapy in H3K27M-mutant diffuse midline glioma identifies humoral and cellular anti-CAR immunity,Clinical Correlates of Immunotherapy,4/21/2026 2:00:00 PM,"Stanford Cancer Institute, Stanford, CA",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/9507
Apr 21,2:00 PM,Afternoon,89,12,10053,6659,1,Spatial proteo-transcriptomic profiling of pancreatic adenocarcinoma unveils distinct malignant subtype-associated immune and stromal functional states,Spatial Proteomics and Transcriptomics 3,4/21/2026 2:00:00 PM,"Massachusetts General Hospital, Boston, MA | University of Virginia, Charlottesville, VA | Bruker Spatial Biology, Seattle, WA | Bruker Spatial Biology, Seattle, MA | Brigham and Women's Hospital, Boston, MA",,Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/10053
Apr 21,2:00 PM,Afternoon,89,12,10076,6681,23,Innovative 10x Genomics technologies enable clinical-scale cancer research and AI-driven biomarker discovery,Spatial Proteomics and Transcriptomics 3,4/21/2026 2:00:00 PM,"Spatial Biology, 10x Genomics, Inc., Pleasanton, CA | Histopathology Core, 10x Genomics, Inc., Pleasanton, CA | Computational Biology, 10x Genomics, Inc., Pleasanton, CA",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/10076
Apr 22,9:00 AM,Morning,55,4,3267,6895,8,DISSECT integrates cytological images and spatial transcriptomics for cell segmentation,New Algorithms and Computational Methods,4/22/2026 9:00:00 AM,"Peking-Tsinghua Center for Life Sciences, Academy for Advanced Interdisciplinary Studies, Peking University, Beijing, China | Tsinghua-Peking Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, China | Center of Gastrointestinal Cancer, Peking University Cancer Hospital & Institute, Peking University, Beijing, China | Department of Preventive Medicine, Feinberg School of Medicine, Northwestern University, Chicago, IL | Tsinghua-Peking Center for Life Sciences, Department of Basic Medical Sciences, Tsinghua University, Beijing, China",Xenium; Visium; CosMx,Xenium; Xenium + 5K; Visium; 10X; CosMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/3267
Apr 22,9:00 AM,Morning,55,4,3791,7235,2,Integrated spatial multiomic profiling of 3D genome architecture and transcriptome-wide gene expression in breast cancer models,Chromatin Architecture and Regulatory Landscapes,4/22/2026 9:00:00 AM,"Bruker Spatial Biology, Seattle, WA | Bruker Spatial Genomics, San Jose, CA",CosMx; PaintScape,CosMx; PaintScape; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/3791
Apr 22,9:00 AM,Morning,55,4,3387,6853,24,A segmentation-free method for modeling high-resolution spatial transcriptomics at the molecule level,Mathematical Modeling and Statistical Methods,4/22/2026 9:00:00 AM,"Indiana University, Bloomington, IN | Fudan University, Shanghai, China | Knight Cancer Institute, Oregon Health & Science University, Portland, OR | Biomedical Engineering, Oregon Health and Science University, Portland, OR",Xenium; Visium,Xenium; Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/3387
Apr 22,9:00 AM,Morning,55,4,3286,6914,27,STCS: Spatial transcriptomics cell segmentation outperforms existing methods on multiple slides,New Algorithms and Computational Methods,4/22/2026 9:00:00 AM,"Department of Genetics, Rutgers University, New Brunswick, NJ | Quantitative Biomedicine Program, Rutgers University, New Brunswick, NJ",Xenium; Visium,Xenium; Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/3286
Apr 22,9:00 AM,Morning,55,4,1353,7012,24,Single-cell multi-omics identifies MRD-associated Tr1-like CD4 cells in B-ALL,Tumor-induced Immune Suppression,4/22/2026 9:00:00 AM,"University of Minnesota, Minneapolis, MN",Chromium,Chromium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/1353
Apr 22,9:00 AM,Morning,55,4,3799,7243,10,In-situ direct single-cell visualization of 3D genome architecture in ER+ and HER2+ breast cancer cell lines using PaintScapeTM system,Chromatin Architecture and Regulatory Landscapes,4/22/2026 9:00:00 AM,"Bruker Spatial Genomics, San Jose, CA | Stanford University, Stanford, CA",PaintScape,PaintScape; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/3799
Apr 22,9:00 AM,Morning,55,4,2421,7311,23,Characterization of PERK-positive polyploid-like breast cancer cells and their association with unfolded protein response signatures,Hypoxic and Proteotoxic Stress Response,4/22/2026 9:00:00 AM,"Pathology, University of South Alabama College of Medicine, Mobile, AL | USA Health Mitchell Cancer Institute, Mobile, AL | University of South Alabama College of Medicine, Mobile, AL | SOM-Cell and Molecular Biology, University of Mississippi Medical Center and Cancer Center and Research Institute, Jackson, MS | National Institute of Genomic Medicine, Mexico City, Mexico | Bruker Spatial Biology, Seattle, WA",nCounter,nCounter; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/2421
Apr 22,9:00 AM,Morning,55,4,10779,7399,16,Eosinophils promote an immunosuppressive bone marrow microenvironment in multiple myeloma,Functional and Spatial Regulation of Immune Evasion and Anti-Tumor Immunity,4/22/2026 9:00:00 AM,"Moffitt Cancer Center, Tampa, FL | College of Engineering, University of South Florida, Tampa, FL | H. Lee Moffitt Cancer Center and Research Institute and the University of South Florida, Tampa, FL | Tumor Microenvironment & Metastasis, Moffitt Cancer Center, Tampa, FL",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/10779
Apr 22,9:00 AM,Morning,55,4,10705,7436,20,Dissecting the spatial architecture of plasmacytoid urothelial carcinoma to inform therapeutic strategies,Microenvironmental Determinants of Therapy Response and Resistance 2,4/22/2026 9:00:00 AM,"UNC Lineberger Comprehensive Cancer Center, Chapel Hill, NC",Xenium,Xenium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/10705
Apr 22,9:00 AM,Morning,55,4,6600,7661,15,Integrated multiomics profiling of lysates using nCounter® protein and RNA panels for comprehensive oncology insights,"Multi-Omics, Systems Biology, and Biological Mass Spectrometry",4/22/2026 9:00:00 AM,"Research and Development, Bruker Spatial Biology, Seattle, WA",nCounter,nCounter; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/6600
Apr 22,9:00 AM,Morning,55,4,6604,7665,19,Multi-step antibody validation for nCounter high-plex multiomics panels,"Multi-Omics, Systems Biology, and Biological Mass Spectrometry",4/22/2026 9:00:00 AM,"Research and Development, Bruker Spatial Biology, Seattle, WA",nCounter,nCounter; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/6604
Apr 22,9:00 AM,Morning,55,4,9866,7732,23,A stromal-immune spatial transcriptomic signature associated with MUC4 identifies potential biomarkers of trastuzumab resistance in HER2-positive breast cancer,Biomarkers Predictive of Therapeutic Benefit 6,4/22/2026 9:00:00 AM,"Laboratorio de Inmunología Tumoral, Instituto de Biología y Medicina Experimental, Buenos Aires, Argentina | Center for Advanced Genomics Technology, Icahn School of Medicine at Mount Sinai, New York, NY | Icahn School of Medicine at Mount Sinai, New York, NY | Laboratorio de Inmunología Tumoral, Instituto de Biología y Medicina Experimental, Buenos Aires, Argentina",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/9866
Apr 22,9:00 AM,Morning,55,4,9551,7767,27,Spatial profiling of the tumor immune microenvironment following oncolytic herpes simplex virus treatment in glioblastoma,Immune Response to Therapies,4/22/2026 9:00:00 AM,"The Steve and Cindy Rasmussen Institute for Genomic Medicine, The Abigail Wexner Research Institute at Nationwide Children’s Hospital, Columbus, OH | Department of Neurosurgery, University of Alabama at Birmingham, Birmingham, AL | Center for Childhood Cancer Research, The Abigail Wexner Research Institute at Nationwide Children’s Hospital, Columbus, OH",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/9551
Apr 22,9:00 AM,Morning,55,4,3371,6837,8,Scalable cell type and spatial domain modeling using spatially informed topic inference of cancer niches,Mathematical Modeling and Statistical Methods,4/22/2026 9:00:00 AM,"University of Michigan, Ann Arbor, MI",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/3371
Apr 22,9:00 AM,Morning,55,4,3289,6858,2,Single-cell elucidation of molecularly distinct states and therapeutic vulnerabilities in IDH-mutant glioma,Network Biology and Precision Medicine,4/22/2026 9:00:00 AM,"Department of Systems Biology, Columbia University Irving Medical Center, New York, NY, New York, NY | Department of Systems Biology and Department of Biochemistry and Molecular Biophysics, Columbia University Irving Medical Center, New York, NY | Department of Pathology and Cell Biology and Department of Neurological Surgery, Columbia University Irving Medical Center, New York, NY | Dept. of Systems Biology and Dept. of Medicine and Dept. of Biomedical Informatics and Dept. of Biochemistry & Molecular Biophysics, and HICCC, Columbia University Irving Medical Center; Chan Zuckerberg Biohub, New York, NY",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/3289
Apr 22,9:00 AM,Morning,55,4,3290,6859,3,Targeting master regulators to reprogram neutrophils and enhance PD-1 blockade efficacy in castration-resistant prostate cancer,Network Biology and Precision Medicine,4/22/2026 9:00:00 AM,"Department of Systems Biology, Columbia University, New York, NY | Department of Molecular Pharmacology and Therapeutics, Columbia University Irving Medical Center, New York, NY | Department of Molecular Pharmacology and Therapeutics, Department of Urology, Columbia University Irving Medical Center, New York, NY | Dept. of Systems Biology and Dept. of Medicine and Dept. of Biomedical Informatics and Dept. of Biochemistry & Molecular Biophysics, and HICCC, Columbia University Irving Medical Center; Chan Zuckerberg Biohub, New York, NY",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/3290
Apr 22,9:00 AM,Morning,55,4,3293,6862,6,A scalable workflow for in silico TMA construction and groupwise comparison of spatial transcriptomic data for analyzing tumor microenvironment,Network Biology and Precision Medicine,4/22/2026 9:00:00 AM,"Portrai, Inc., Seoul, Korea, Republic of",Visium,Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/3293
Apr 22,9:00 AM,Morning,55,4,3262,6890,3,Subcellular 3D multi-omic models of CDH1-mutant diffuse gastric cancer improve recapitulation of tumor microenvironment structure and reveal precancer signature niches,New Algorithms and Computational Methods,4/22/2026 9:00:00 AM,"Section of Surgical Research, Vanderbilt University Medical Center, Nashville, TN | UT MD Anderson Cancer Center, Houston, TX | Department of Translational Molecular Pathology, UT MD Anderson Cancer Center, Houston, TX | Department of Pathology, The Catholic University of Korea St. Vincent's Hospital, Suwon, Korea, Republic of | Department of Surgery, UT Southwestern Medical Center, Dallas, TX | Department of Surgical Oncology, UT MD Anderson Cancer Center, Houston, TX",G4X,G4X,https://www.abstractsonline.com/pp8/#!/21436/presentation/3262
Apr 22,9:00 AM,Morning,55,4,3275,6903,16,A transcript-only framework for pseudocell boundary inference in high-resolution spatial transcriptomics,New Algorithms and Computational Methods,4/22/2026 9:00:00 AM,"Portrai, Inc., Seoul, Korea, Republic of",Visium,Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/3275
Apr 22,9:00 AM,Morning,55,4,3281,6909,22,"Dimensionless, null-calibrated spatial indices from Xenium RNA and protein in breast IDC and lung adenocarcinoma",New Algorithms and Computational Methods,4/22/2026 9:00:00 AM,"Johns Hopkins University, Baltimore, MD | BioChain Institute, Inc., Newark, CA",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/3281
Apr 22,9:00 AM,Morning,55,4,4292,6925,6,Leveraging AI-enhanced multi-omics discovery of novel tumor-selective targets for ADC development,Antibody-Drug Conjugates 2,4/22/2026 9:00:00 AM,"Research and Development, TenSixty Biosciences, Cambridge, MA",Antibody Discovery,Antibody Discovery,https://www.abstractsonline.com/pp8/#!/21436/presentation/4292
Apr 22,9:00 AM,Morning,55,4,1422,6984,12,Modeling late-stage ovarian cancer and validating oncolytic adenoviral tools for transgene expression and tumor monitoring,Novel Models of Immunotherapy Response,4/22/2026 9:00:00 AM,"Medicine, University of Illinois at Chicago, Chicago, IL | Cancer Center, University of Illinois at Chicago, Chicago, IL",Incucyte,Incucyte,https://www.abstractsonline.com/pp8/#!/21436/presentation/1422
Apr 22,9:00 AM,Morning,55,4,1335,6995,7,Spatial immune landscape in metastatic colorectal cancer,Tumor-induced Immune Suppression,4/22/2026 9:00:00 AM,"Washington University in St. Louis, St. Louis, MO | Washington University School of Medicine in St. Louis, St. Louis, MO",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/1335
Apr 22,9:00 AM,Morning,55,4,4978,7046,25,BRAF/EGFR inhibition induces ERBB2 as a targetable tolerance mechanism in BRAF-mutant colorectal cancer,Drug Resistance 2: Tyrosine Kinase Inhibitors,4/22/2026 9:00:00 AM,"MediCity Research Laboratories and Institute of Biomedicine, University of Turku, Turku, Finland",Incucyte,Incucyte,https://www.abstractsonline.com/pp8/#!/21436/presentation/4978
